"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-3083212.54029508,0.026316634598192,0.0450162531582053,0.0631477579688855,-0.162266210038851,0.0660965950362029,0.0632580457371945,0.0110395213387566,0,1,2332
-3083350.2547198,0.026464602105232,0.0446823824303862,0.0627458697430907,-0.163814894342856,0.0751980397375098,0.0625804853073414,0.0111731346493248,0,2333,4664
-3083662.52209821,0.0268192380883967,0.0443973417921828,0.062150509152659,-0.163967634694338,0.0633859238855853,0.0644599278174261,0.0109978296168206,0,4665,6996
-3083215.87706976,0.0269038915032781,0.0448966239471626,0.0625840932391988,-0.162415077649997,0.0733632610435509,0.0615771029247056,0.0105855037463238,0,6997,9328
-3083551.55901002,0.0270573833598669,0.0452424849461564,0.0624645702734809,-0.162169566316843,0.0708832295840187,0.0638344300494208,0.0113563494298363,0,9329,11660
-3083340.09409699,0.026878708335948,0.0452209453838581,0.0630593808375507,-0.164370103303365,0.0699543831562861,0.0640024354399195,0.0115554884475978,0,11661,13992
-3083888.9658433,0.0269702656670985,0.0451955559585381,0.0627780010209725,-0.163537819218414,0.0717967251276294,0.0639082798289198,0.0105010613749326,0,13993,16324
-3083236.0678602,0.0267650782202298,0.0450781201719244,0.0627261005188405,-0.163753929500443,0.0702949388629497,0.0641110088027334,0.011186944935219,0,16325,18656
-3083762.62103433,0.0262615938270125,0.0451776854197825,0.0620739881029507,-0.163269408552904,0.057070688292149,0.0619219771911177,0.0117282296334346,0,18657,20988
-3083600.06571466,0.026696313761338,0.0451941810050336,0.062947879137598,-0.163355252309721,0.0746785657114244,0.0637559391938764,0.0102736891787155,0,20989,23320
-3083513.13403558,0.0266417115871425,0.0449493474716625,0.0639756437086477,-0.165648853669633,0.0773926742079186,0.0618858620034888,0.0116520887487776,0,23321,25652
-3084082.47497762,0.0267554226960597,0.0438435509534117,0.0619143121113986,-0.163596674922033,0.0643878336384834,0.0526198096553469,0.011760922706245,0,25653,27984
-3083500.55562909,0.026832873254774,0.0436593841369522,0.062467932511384,-0.163551507262605,0.0651934558298519,0.0649965011810781,0.0110335577020354,0,27985,30316
-3083607.019815,0.0268855263014765,0.0449847072905369,0.0627759778376972,-0.163883189088086,0.0693971050123085,0.0629334138477616,0.0117877318738765,0,30317,32648
-3083236.59973643,0.0266872651219243,0.0448746690273349,0.0626554012901855,-0.163628437584848,0.0790165928424262,0.0622641841791167,0.0109664164000281,0,32649,34980
-3083428.18412388,0.0265511033471507,0.0447511132045324,0.0624601071057076,-0.162767299562812,0.0693020846779143,0.0636530206925202,0.0111938682907004,0,34981,37312
-3082973.81782649,0.0267966614767383,0.0447605835287859,0.0622960214896716,-0.165189632517335,0.0730298737439241,0.0600274801568461,0.011634784893115,0,37313,39644
-3083437.01920031,0.0266576328005587,0.0450202411418153,0.0635771887284925,-0.164178063913464,0.0637187742091028,0.0647112093223808,0.0112548721766485,0,39645,41976
-3084004.32511785,0.0267286485510175,0.0442068727782786,0.0624865142861554,-0.162853193654778,0.0642947494659356,0.062077911583422,0.011416852598178,0,41977,44308
-3083948.84813838,0.0267894588781775,0.0444226052490472,0.0612769224856542,-0.165994379158573,0.106715529423627,0.0588532423494889,0.0100793187557583,0,44309,46640
-3083418.71186378,0.0267623677269896,0.0450604683089802,0.0632935600284608,-0.164326908378372,0.0689762353576568,0.0637202854428282,0.0117882851729758,0,46641,48972
-3083573.95067521,0.0265496536465667,0.0449900239006421,0.0639988530989814,-0.165412644489206,0.0747813383423834,0.0638491089892516,0.0117227893752652,0,48973,51304
-3083727.46990629,0.0267145698314402,0.0452435147929561,0.0625034043151863,-0.165284756856069,0.0855316937645526,0.0618072372210264,0.0111855319416388,0,51305,53636
-3083583.83535675,0.0267911586070608,0.0451147388889811,0.0626656206354914,-0.16320088714392,0.0816149257940376,0.0619904822152817,0.0111089128900849,0,53637,55968
-3083953.00048952,0.0268589485628645,0.0438892845575725,0.0635183980347663,-0.164044498110394,0.0764980745253495,0.0643363808885234,0.0111971693732514,0,55969,58300
-3083313.49820873,0.0270035118845445,0.0453025172844811,0.0634591609848642,-0.164966275360481,0.0722785323963463,0.0638769323077133,0.011233696322795,0,58301,60632
-3083776.95615531,0.0265619036429577,0.0448791664870622,0.0627726415279826,-0.160183155369156,0.0657499623464334,0.0622873009412476,0.0108647086294693,0,60633,62964
-3083408.9194804,0.0267768859219213,0.0451018831277245,0.0625107741003094,-0.163928289574184,0.0729772106456392,0.0627715698298396,0.0114582148594222,0,62965,65296
-3084260.36503486,0.0270528672774528,0.0435269988232077,0.0583622781797756,-0.157757984461105,-0.000818149479298132,0.0404945810416056,0.0141840946982284,0,65297,67628
-3083663.98725488,0.0268546020048501,0.0448656226410973,0.0628236261181195,-0.1619310162641,0.0781780746329419,0.0645138647061459,0.010708039490268,0,67629,69960
-3083419.81211385,0.0267522211401417,0.0455500967626649,0.0623596007220771,-0.162886762880863,0.0789848855114837,0.0622364611519904,0.0107859075272046,0,69961,72292
-3083439.33962173,0.0267231507539904,0.0445145776278722,0.0625104194153653,-0.162604002919312,0.0745829971695605,0.0591272931919988,0.0117399407518247,0,72293,74624
-3082520.46400882,0.0267561839855933,0.0447699430682535,0.0631081724029539,-0.163949494775758,0.0659658522291333,0.0641181452301548,0.0119980804873785,0,74625,76956
-3082880.33739384,0.0267658637181356,0.0451491613870011,0.062822755989453,-0.166617907614393,0.0837820105719689,0.0616850998798871,0.0120913609467782,0,76957,79288
-3083479.92495733,0.0267835026170589,0.0450869154631493,0.0634776079353956,-0.164128751583491,0.0721572388613041,0.0621906945774595,0.0117456032224615,0,79289,81620
-3083822.79646758,0.0264203806530895,0.0447283461764917,0.0620280345441588,-0.164501384073688,0.0964059402117073,0.0605772840279048,0.0105456826528958,0,81621,83952
-3084427.64152948,0.0259040649550548,0.04478622548884,0.0625820073735201,-0.164303239582258,0.0703519054520783,0.0656131812929049,0.0114577841561435,0,83953,86284
-3082865.85083257,0.0267318679667975,0.0448635792468315,0.0633360427300951,-0.163237697329877,0.0712082593464265,0.0656832356141035,0.0105590083467416,0,86285,88616
-3083821.99219692,0.026981564933573,0.045032250435163,0.0633776180389753,-0.16350556827817,0.0716620097808381,0.0611464002317653,0.0113476610560957,0,88617,90948
-3084527.70832849,0.026879725868461,0.0453132132873463,0.0628336818774072,-0.165841291913831,0.0698683333740986,0.0626806453182932,0.0109251419343345,0,90949,93280
-3083305.38284102,0.0268718931182766,0.0452575642838255,0.0638036872655798,-0.164954098397561,0.0706816211270456,0.0626376211183233,0.0114193373693116,0,93281,95612
-3083454.35223362,0.0269638716426732,0.0451533807755316,0.0625585354623913,-0.16373341484167,0.0702929389865754,0.0635006548231806,0.0113366766726369,0,95613,97944
-3083580.6239659,0.0267900749299742,0.0451046443659218,0.0625205146153666,-0.163104622631624,0.0695211460886818,0.0644053296429474,0.0111910678920342,0,97945,100276
-3083317.16362238,0.026884648800212,0.0449311773450895,0.0636650067194765,-0.163326264609145,0.0686501024896012,0.0649606064739962,0.0118206592147045,0,100277,102608
-3083925.89545772,0.0269391273712012,0.0450076435503316,0.0650484052515216,-0.167461734015801,0.0713098858271922,0.0636033890570876,0.0115428238212146,0,102609,104940
-3083448.70272895,0.0265472678066919,0.0451804760124969,0.062367277409215,-0.162011296271622,0.0647265219019572,0.0627659374227996,0.0114421546980271,0,104941,107272
-3083082.19490845,0.0266400575910791,0.0449070897067384,0.0628993864504582,-0.163873881246593,0.0669237238353137,0.0649954917196207,0.0113674484312692,0,107273,109604
-3083134.4023419,0.0268422717938917,0.045055330606219,0.0629368263892194,-0.163537817503128,0.0679689284249332,0.0641636819818241,0.0109760096726847,0,109605,111936
-3083806.76687258,0.0268107458234324,0.0442430099762791,0.0623918440765171,-0.16334471663938,0.0675484095369096,0.0556236186113109,0.0116639945201688,0,111937,114268
-3082935.15487749,0.0268818360182947,0.0452982381012386,0.0635529410550467,-0.164936873883278,0.0740379432946163,0.0644585996056559,0.0109852984439507,0,114269,116600
-3083731.21436659,0.0266897982356871,0.0450787688546565,0.0631889991356068,-0.162965566140241,0.0678400658327709,0.0627476481063378,0.011483973500517,0,116601,118932
-3083856.99082046,0.0267561148176405,0.045170056605083,0.06169924778866,-0.16716188462436,0.10379470763856,0.0563818516446086,0.0108755924584265,0,118933,121264
-3084261.17286195,0.0270177882505946,0.0438946527776792,0.0630534534752994,-0.163666316059521,0.0721598576692908,0.0657651184263833,0.0108162890568448,0,121265,123596
-3083823.19592245,0.0267472000189631,0.0450768366630442,0.0623502602455607,-0.163326444556405,0.0725714905633131,0.06274679379529,0.0112578516201906,0,123597,125928
-3083836.19460367,0.026999232657471,0.045280636005217,0.0607364307094655,-0.162287802276103,0.0494830745459393,0.0596171703250453,0.0112065739171629,0,125929,128260
-3083881.5735545,0.026550118004521,0.0449549409991915,0.0644810803317251,-0.163832777020067,0.071819549697367,0.0635536034549429,0.0117326270361926,0,128261,130592
-3083531.00674104,0.0269342286928977,0.0451606182594461,0.06325883219115,-0.165039647923731,0.0717610132891961,0.0642923670058267,0.0113577468344493,0,130593,132924
-3083807.81672534,0.026834245557428,0.0449406094108264,0.0631091410905732,-0.163234533555215,0.069494248974173,0.064558683686834,0.0110825217801367,0,132925,135256
-3083587.52888643,0.026840261449443,0.0448068007116671,0.0624171476629666,-0.16506018019698,0.0702347881890544,0.0622133865525073,0.0114688923479856,0,135257,137588
-3083712.51199932,0.0268327496105379,0.0451171222035934,0.0622474095798665,-0.163235142442101,0.0758102344171211,0.0623447276473614,0.0108183135186859,0,137589,139920
-3083430.02813004,0.0268879355888937,0.0451501554855518,0.0634372180837064,-0.164201994491381,0.0705037119650782,0.0638566527444348,0.011618885981615,0,139921,142252
-3082780.32482152,0.0268071576528343,0.0449733406838091,0.0632801155997086,-0.163406044827701,0.0658651536182165,0.063132315094762,0.0120957296074789,0,142253,144584
-3082546.47115389,0.0267376668901172,0.0449960320102437,0.0633913296429044,-0.164137470608185,0.0732315718583017,0.0629842667169948,0.0116248218930476,0,144585,146916
-3083324.52004796,0.0269388386048888,0.044951563386633,0.0631249215708675,-0.162843626525297,0.0735839008311714,0.0637452200280925,0.0104260619672723,0,146917,149248
-3083679.3726036,0.026867689973176,0.0450569600453911,0.0632008882436224,-0.165307589745538,0.069441477549553,0.0625194161429635,0.0109257928632041,0,149249,151580
-3083625.91953884,0.0268284868197733,0.0451823600045911,0.0635524883459806,-0.164310329241821,0.0702120645305097,0.0634495448597512,0.0115493121901563,0,151581,153912
-3084064.95613434,0.026721158709044,0.0452755002450881,0.0625711353651248,-0.161149891766107,0.0536454052969495,0.0613712037859096,0.0116357471585871,0,153913,156244
-3083680.0688161,0.0265620462947047,0.0451309395385926,0.0626023597169435,-0.163472628781053,0.0688447101142537,0.0629294666262971,0.0116874260964363,0,156245,158576
-3083244.15727063,0.0267900914154356,0.0451174804485815,0.0636305092746998,-0.165467172932128,0.0709761919629677,0.0646542029723692,0.011357304042163,0,158577,160908
-3084034.68103279,0.0269350042130465,0.0452135824145021,0.0619393364930349,-0.161817460003011,0.0780506972780922,0.0648687651857583,0.0111038629797412,0,160909,163240
-3083824.06024848,0.0268937991442044,0.0449381085596755,0.0626402446639336,-0.162639267750525,0.0707048789337914,0.0639765576175873,0.0115806087427325,0,163241,165572
-3084036.11424251,0.0266497780968654,0.0453831412957144,0.0597510417880752,-0.16336826199404,0.0621951225849131,0.0600893823211997,0.0107459290819051,0,165573,167904
-3083782.26305722,0.0267403915616944,0.0443169586921308,0.0627544749498683,-0.164379310305832,0.0829588399318872,0.0616704801279473,0.0106889352030316,0,167905,170236
-3083426.40116964,0.0267611381726012,0.0452627663654651,0.063369612388764,-0.165093167331218,0.0693439289164518,0.0644085077211844,0.0107934313702156,0,170237,172568
-3083114.45662374,0.0268902376323536,0.0448335167012054,0.0629932019695231,-0.162975394599682,0.0724999609924567,0.0638774424283967,0.0104463523463315,0,172569,174900
-3082869.76913405,0.0268130989246298,0.044580010687142,0.0626331449896068,-0.163524841407713,0.0708476851193378,0.0637182560337031,0.0108105644689327,0,174901,177232
-3082907.90133327,0.0268762183149484,0.0449811080302065,0.064172939111018,-0.164329171989255,0.0723078182306749,0.0630664254092715,0.0117137006029146,0,177233,179564
-3084481.97071028,0.0259434734294637,0.0446477208646601,0.0610481967758546,-0.165220259189425,0.0807706213566849,0.0562770777068643,0.0113919143515104,0,179565,181896
-3083613.8279277,0.0267773476928904,0.0426878813867359,0.0630943311188499,-0.164534332614639,0.0715174828785615,0.0645808256208276,0.0109827984863325,0,181897,184228
-3084063.09628072,0.0269453785040417,0.0447675397861763,0.0647915505308874,-0.164873848555438,0.0718080047390722,0.0645821409757253,0.0112752150906331,0,184229,186560
-3083813.69074838,0.0269077937338536,0.0449466578117708,0.0644267633489427,-0.162906078012965,0.0729772695703814,0.0638756786672709,0.011296582913709,0,186561,188892
