"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-2767211.868949,0.0668092810947194,0.0442677938996217,0.104744684337891,-0.139426749173153,0.0725108299240948,0.198106634022092,-0.00272593875635082,0,1,2244
-2767571.53590516,0.0672568962165309,0.0441714522600359,0.101494606673955,-0.13833217814281,0.0649602531509361,0.201258318629206,-0.00329280691727185,0,2245,4488
-2768060.47704711,0.0669346030847956,0.0434909671560016,0.102429934770943,-0.141387772156609,0.0749051686546381,0.198491747879451,-0.00384563747319184,0,4489,6732
-2767355.98994728,0.0674339985009232,0.0441828441574952,0.103459362290203,-0.140561301230411,0.0840704098159081,0.196168983682417,-0.00426897357632112,0,6733,8976
-2768183.20021503,0.0662337879951605,0.0443237967543265,0.10501304481962,-0.141708116391023,0.0891769890582303,0.194647464457871,-0.00408160004244169,0,8977,11220
-2767519.89302362,0.0674731146551494,0.0444916362115657,0.10351261984741,-0.138908680161757,0.0668038263325087,0.196853864566157,-0.00326405499723421,0,11221,13464
-2767933.46994517,0.0673070232219584,0.0443256615619816,0.103113015701665,-0.138582084295501,0.0729125332309925,0.194883021621189,-0.00396767819218133,0,13465,15708
-2767367.43829972,0.0673801008608166,0.044363287211981,0.102938967436475,-0.14134743148458,0.0740186607593506,0.195783362928632,-0.00293017012615587,0,15709,17952
-2768007.41630273,0.066817070653107,0.0441425879063774,0.103211383226731,-0.14195018339961,0.0737516628913754,0.196532234093059,-0.00284052906092644,0,17953,20196
-2767847.71322141,0.0675083398583721,0.0444949599939245,0.102032053311783,-0.138644611803929,0.0700753674603116,0.196803800829541,-0.00348420952029841,0,20197,22440
-2767654.83342498,0.0674997908702569,0.0447160936450466,0.102526388672939,-0.140894848984538,0.0755487914888111,0.19456402297399,-0.0028911344144882,0,22441,24684
-2768230.95194906,0.0675479284957202,0.0445047000314497,0.102445582876318,-0.138336595658126,0.067079709048701,0.195056572045457,-0.00333784850303978,0,24685,26928
-2767628.35499287,0.0672842886284041,0.0427407880420016,0.103260160887711,-0.140123441369606,0.0724434228667387,0.201923375884894,-0.00320879616421195,0,26929,29172
-2767627.43322485,0.0674271354262344,0.04410524308345,0.105123984581805,-0.141947036702356,0.0669893260967187,0.199897057274072,-0.00292185829574794,0,29173,31416
-2767221.08942676,0.0674447403777922,0.0444205357221219,0.10408893393309,-0.140743912690398,0.0694732478782591,0.196129977953482,-0.0027925175628682,0,31417,33660
-2767281.65058458,0.0673512412221137,0.0440265592169001,0.104252581352049,-0.138234285324644,0.0692494107876135,0.196839531504763,-0.00330483422967929,0,33661,35904
-2767075.75315177,0.0677600726413848,0.0442929047794976,0.101277706511228,-0.141162779726463,0.0662057556779003,0.197206006645236,-0.00273753817183539,0,35905,38148
-2767713.91189301,0.0667024282457712,0.0443937616123252,0.100862340404257,-0.139755983079976,0.0566739639041854,0.197612506837506,-0.00261595601291171,0,38149,40392
-2767991.0301424,0.0662511680678778,0.0443075967804326,0.105011840093792,-0.137584476021195,0.06877901928714,0.196437588295941,-0.00301926542566956,0,40393,42636
-2767937.09095991,0.0675866816658315,0.0434860112520633,0.104273135056169,-0.140264603515125,0.0717081409858473,0.196744544516541,-0.00347806564173034,0,42637,44880
-2767844.3306159,0.0671114236722283,0.0443219713523869,0.102859159633816,-0.139908429396737,0.0682049538208135,0.195806630308223,-0.00330377584905765,0,44881,47124
-2767631.80816155,0.0672614946881415,0.0446264301127476,0.106899168541578,-0.142404449782498,0.0777944403528369,0.195998512758776,-0.00342402851355726,0,47125,49368
-2767906.9674312,0.0664131094555801,0.0442842497119126,0.104511907492183,-0.141375881591245,0.0840978667811783,0.195355002752883,-0.00385245978501822,0,49369,51612
-2768009.28848581,0.0665494732428496,0.0444596638870244,0.103752846974149,-0.13931143265962,0.0706823481278567,0.196926335120669,-0.0028907529995153,0,51613,53856
-2767931.75012443,0.0670803517605706,0.0427085575493375,0.106030974342671,-0.142870813686757,0.0779306694527528,0.196511867707953,-0.00343223981604782,0,53857,56100
-2767566.56991075,0.0675144082696925,0.0442597391154013,0.103097281980919,-0.14189512325683,0.0701826522310822,0.196266825680947,-0.00349210709643744,0,56101,58344
-2767940.05764282,0.0675441454656852,0.0441400586108629,0.10317180369584,-0.137911216763612,0.0671947802765331,0.193481607132786,-0.00302877022225565,0,58345,60588
-2767777.51562478,0.0673084563601932,0.0444977170646359,0.102945814086056,-0.139559231211116,0.0669063085144085,0.196484097237778,-0.00340315769485077,0,60589,62832
-2768262.30213151,0.0675510688642396,0.0432953067463017,0.10641871382595,-0.134984058792763,0.0588979753963106,0.212589830612522,-0.00442296325125481,0,62833,65076
-2768057.51306436,0.0672645027688719,0.0441209969238286,0.10111286600445,-0.138007924473064,0.0590160457170424,0.19781463117771,-0.00246796978730948,0,65077,67320
-2767421.12224681,0.0671375464888593,0.044381061597867,0.105129592492794,-0.141034632870287,0.0772989082312366,0.197843053177065,-0.00408714145960821,0,67321,69564
-2767718.93107878,0.067261620628516,0.0441009950288531,0.101015558383612,-0.138380265106849,0.0805013120090702,0.19288604189779,-0.00404963550882469,0,69565,71808
-2766823.70980073,0.067462859519246,0.0443955443461448,0.103337764860474,-0.140941805310352,0.0706263423304219,0.195203537182721,-0.00323095867438474,0,71809,74052
-2767051.5526981,0.0673628320642387,0.0441946002168745,0.103278945310569,-0.140968549629507,0.0723218971779922,0.196324690946249,-0.00347936098668974,0,74053,76296
-2767548.88472095,0.0673688161620741,0.0446827386976711,0.103920613969059,-0.138441590978273,0.0664390841253317,0.194884026815044,-0.00304206900934828,0,76297,78540
-2767798.01194365,0.0666116986455378,0.0443953267635586,0.104425160489443,-0.138833766149487,0.0677462413083736,0.199110060898172,-0.00282118081563801,0,78541,80784
-2768095.73021562,0.0669051087104151,0.0442593404895826,0.104168097491016,-0.1413638163692,0.0580932536538958,0.203701130791457,-0.00306382337933459,0,80785,83028
-2767032.87791425,0.0674379199164676,0.0442530379040125,0.103007951015466,-0.140398444238088,0.0702817976389226,0.19601848593269,-0.00318738742653223,0,83029,85272
-2768538.12055701,0.0668667617472315,0.0442219709790359,0.103128179918013,-0.141331637363528,0.0932793993976262,0.192673739590267,-0.00445155144320679,0,85273,87516
-2768424.0929409,0.0678343571752701,0.0446568276783175,0.101747682721675,-0.142906722922246,0.0794155669414856,0.195190667406845,-0.00359351727049947,0,87517,89760
-2767635.79862394,0.0674249035386406,0.0444209438494075,0.103855166494638,-0.1407480228547,0.0679262134657644,0.198302655198297,-0.00302994810664702,0,89761,92004
-2767399.14915418,0.067313754395624,0.0444438744764427,0.105171442384543,-0.140288663672999,0.072678516350425,0.19533121237718,-0.00309701152456829,0,92005,94248
-2767791.49025071,0.0671849481761074,0.04436359873103,0.102762803791956,-0.138674746218046,0.0674470085462548,0.193875495302561,-0.00330345991759015,0,94249,96492
-2767506.8654929,0.0674658890541032,0.0444248617307599,0.104669388335389,-0.139660109118092,0.0712429299472725,0.197173128606377,-0.00340577118466797,0,96493,98736
-2768489.30249613,0.0676284844926509,0.0447014825165141,0.102794224670604,-0.142652881843825,0.0769823364025579,0.197576094699055,-0.00244096749985699,0,98737,100980
-2767630.46442672,0.066485268958531,0.0442745685081727,0.103153382507442,-0.141088666933229,0.0780647104434694,0.198098129213664,-0.00370986497111369,0,100981,103224
-2767088.60396672,0.0672237988681262,0.0442349392122451,0.102770011487575,-0.139756261775049,0.0681755015925811,0.195474214722858,-0.00325675846546045,0,103225,105468
-2767445.02302722,0.0671369425880372,0.0443634302433434,0.102026662003222,-0.140145087903501,0.0699811383891989,0.196766370516951,-0.00292873439808605,0,105469,107712
-2767901.85284782,0.0675693206128725,0.044047471616975,0.104045264394056,-0.136620674565349,0.0670663445338674,0.204874526075822,-0.00299862003327422,0,107713,109956
-2767054.40443159,0.0675980696036356,0.0445839139524555,0.104948120983186,-0.14037126095438,0.0719856702306578,0.196219597105449,-0.00351074089798358,0,109957,112200
-2767831.10896187,0.0675484119176289,0.0444324089308543,0.104005430988074,-0.138932494385488,0.0701321391464606,0.195500804425642,-0.00332911875543228,0,112201,114444
-2768013.78541914,0.0671214595806849,0.0444378799659639,0.103673126577562,-0.142689953977799,0.0740830384377511,0.198226220776294,-0.00368292148143761,0,114445,116688
-2768154.95553732,0.0677009374397048,0.0431966591394532,0.107455280979894,-0.140064762508749,0.0703392250906332,0.203622393700824,-0.00248277354286258,0,116689,118932
-2767933.87038737,0.0668085429961128,0.0446873773345522,0.105101146258095,-0.138275350466009,0.0649047919797727,0.196722865253525,-0.00203036026645642,0,118933,121176
-2767637.97234581,0.0672876472192147,0.0442553837377496,0.105257019749251,-0.141869084206985,0.0708318893850076,0.199240610333891,-0.00332593456601844,0,121177,123420
-2768020.58929957,0.0679414638073806,0.0442396220609692,0.098816788837738,-0.141868640128572,0.0632592651451427,0.201242057864074,-0.00364821848381552,0,123421,125664
-2767781.53174326,0.0676469782259115,0.0442385741218806,0.106402185679529,-0.140373150256123,0.0681258926755122,0.199495307133706,-0.00228177039473306,0,125665,127908
-2767895.15344609,0.0674839264384547,0.0445898550780623,0.103959803248315,-0.137951517768907,0.07656720992377,0.196720991008475,-0.00322976141351367,0,127909,130152
-2767686.70082624,0.0676265870370818,0.0439397391488891,0.10396383442035,-0.140233395455315,0.0701902270750127,0.20061793589141,-0.00307996267097404,0,130153,132396
-2767659.05785989,0.0673371978904468,0.0444100604281326,0.104188480891055,-0.140132785106748,0.0675832628767392,0.198394104788911,-0.00272897306640597,0,132397,134640
-2767722.61133303,0.0675712905252736,0.0442813474785742,0.105327773191425,-0.139979099265708,0.0725624490971873,0.197284717609249,-0.00349459585988886,0,134641,136884
-2767240.97603139,0.0673743167624305,0.0443130544764877,0.103031228635491,-0.139204435080238,0.0724043164467447,0.19509253321724,-0.00341760317142914,0,136885,139128
-2766818.02081484,0.0673577273001503,0.0443847179669488,0.103610385504791,-0.141785479924767,0.0731769917933592,0.196236504737589,-0.00350805504892354,0,139129,141372
-2767368.91726775,0.0672742614313687,0.0441936945084896,0.104019689586733,-0.14054707725424,0.0718197568137561,0.198184439204047,-0.00313768517688596,0,141373,143616
-2767785.88791006,0.067576529105038,0.0445090437446373,0.102602126053951,-0.140594746599639,0.0712178185700928,0.197644852147879,-0.00322480224317695,0,143617,145860
-2767703.03200961,0.0675657847358309,0.0443965057875847,0.100062875000002,-0.142271709868063,0.0754740106763128,0.197114769377698,-0.00421586200972838,0,145861,148104
-2768532.34577406,0.0673947140794574,0.0444500552304768,0.0973418644913817,-0.137540652255369,0.042601001104881,0.207055980816508,-0.00302686450028311,0,148105,150348
-2767912.40531039,0.0669691375919106,0.044282135867593,0.102802681683073,-0.138469778452658,0.0675194779480828,0.196234508047592,-0.00356971838191769,0,150349,152592
-2767650.56378546,0.06632942710101,0.0443244056194192,0.105158493285478,-0.143984457458254,0.0649196776271861,0.203001974947022,-0.00273392314910334,0,152593,154836
-2768461.14337559,0.067357815039784,0.0443432191945712,0.100730828551468,-0.139383183798823,0.0299887220293112,0.203410369803698,-0.00115317971467773,0,154837,157080
-2767753.99703297,0.0674822382519799,0.0443003351867697,0.105232446483947,-0.138316414092788,0.0707600522582827,0.1931107233755,-0.00318598912676374,0,157081,159324
-2767836.64179849,0.06725946727645,0.0441645861186349,0.103432446175434,-0.1419348511053,0.0832100323587569,0.195136927420489,-0.00378198933880475,0,159325,161568
-2768239.15161287,0.0666368593706267,0.0443902555185939,0.10063322506315,-0.125637504953808,-0.0306933400569158,0.19945146854402,0.0020943456535671,0,161569,163812
-2767543.31061612,0.0675589269603567,0.0441245189269834,0.102374548022912,-0.140266365598836,0.0719623519987527,0.196459033310844,-0.00315653668979525,0,163813,166056
-2767202.65024098,0.0675591893837675,0.0442048496895989,0.101462752069694,-0.137387915210731,0.0640611033440968,0.196615350888246,-0.00288595203830531,0,166057,168300
-2766915.26425962,0.0673309563083085,0.0441499823976232,0.103726627717969,-0.13962552830518,0.0698549139595905,0.196444986187144,-0.00327445496957747,0,168301,170544
-2767250.70523111,0.0673009249211152,0.044270067620239,0.103671546653633,-0.140939921879029,0.0683998675744117,0.197156369761441,-0.0027952803213199,0,170545,172788
-2768260.25914537,0.0665661984867945,0.0441612857379685,0.10378121082523,-0.140872406326532,0.0752527706701689,0.19601660590117,-0.00382233904271444,0,172789,175032
-2767605.99392763,0.0675281208891819,0.0421311992076158,0.104692741402734,-0.14108994673691,0.0706099263905973,0.203176178254025,-0.00364174668968565,0,175033,177276
-2768651.96178973,0.0674855344499993,0.0444133276111529,0.10016331148728,-0.142045829413246,0.0769700927590255,0.20034669247021,-0.0041198215903964,0,177277,179520
-2768406.79165539,0.0671426534861558,0.0448359030306411,0.105622519265332,-0.136321602989194,0.0702492322360166,0.198584874343605,-0.00290264415597895,0,179521,181764
-2768063.50502046,0.06760118391741,0.044745812863659,0.106146907986897,-0.138484910939747,0.0687904003280928,0.198359823337834,-0.00293739177511855,0,181765,184008
-2767679.3012594,0.0673962792179807,0.0440381602089749,0.102262291362352,-0.142538882960005,0.0745251245530046,0.19967625399614,-0.00313231311662124,0,184009,186252
-2767596.50130348,0.0675075782958838,0.0441917325155914,0.104027676986434,-0.140169102453333,0.0692152040876669,0.196384564645963,-0.00295239348679046,0,186253,188496
-2768082.9005839,0.0675948747365008,0.0445344210868959,0.103629125303981,-0.13692470054691,0.0695724279446976,0.195047403148879,-0.0032864324217179,0,188497,190740
-2767827.58244396,0.0658092309908825,0.0443475974451308,0.104467471540241,-0.142151373157202,0.0753023572899125,0.198738076362671,-0.00391534511339191,0,190741,192984
-2767603.38709224,0.0673494939758682,0.0444060781827775,0.10321249391881,-0.14085340856262,0.0687945756738283,0.196980206489353,-0.00343278972392179,0,192985,195228
-2767486.70786135,0.0675277008120452,0.0445621273870164,0.102611932992333,-0.138888495823373,0.064747540088765,0.198433933531332,-0.00293742420725999,0,195229,197472
-2767330.34018194,0.0674163941168163,0.0441631080342297,0.103475388449656,-0.140500350225331,0.0723107769530572,0.196849600197917,-0.00286115435118034,0,197473,199716
-2767706.96452348,0.0669323741754261,0.0441731884169909,0.103974522246812,-0.140606265639903,0.0830426070043946,0.194723962351918,-0.0036295523030026,0,199717,201960
-2767586.86696064,0.0674220904381781,0.0439481782917833,0.101598174579615,-0.139364046412597,0.0763698407070405,0.196110282671825,-0.00392110558459713,0,201961,204204
-2767285.06884694,0.0673805758728286,0.04375064915544,0.105053739540314,-0.14084871261897,0.0709907597635765,0.198909449175482,-0.00339080199887081,0,204205,206448
-2767464.85424337,0.0672271407774572,0.0440612379827273,0.104144454355656,-0.142242182709508,0.0732395662622152,0.198091013942167,-0.00301456515649781,0,206449,208692
-2768347.32793977,0.0678852089674473,0.0443057652814346,0.105409641382156,-0.14236415223138,0.0747010935582809,0.197317990221877,-0.00326373095270091,0,208693,210936
-2767396.62377596,0.0674558773587749,0.0444905853858756,0.10343779273193,-0.140491048323076,0.0712819139495935,0.197220682286976,-0.00309482509472286,0,210937,213180
-2767915.90362846,0.0670474352504801,0.044239176598585,0.104280016271335,-0.140269035703156,0.0728458210240787,0.196467055946903,-0.00361797760362727,0,213181,215424
-2768337.94214598,0.0661413059202427,0.0435394761507639,0.102987542210998,-0.141360839903242,0.0827803004934107,0.198725626602204,-0.00393361801553591,0,215425,217668
-2767912.78020323,0.0674246095479128,0.0444153373418079,0.103022419623468,-0.142054380257404,0.0807722114021906,0.198228143789803,-0.00341487752410597,0,217669,219912
-2767557.55230999,0.0666629154606603,0.0444068454012571,0.105173358633021,-0.140221345075764,0.076742318471036,0.194818717737389,-0.00205465298291193,0,219913,222156
-2767198.01898934,0.0673131266933695,0.0441114480843706,0.104848036941373,-0.141929954707573,0.0700435613550817,0.198028473380102,-0.00300172441664136,0,222157,224400
-2767219.27886966,0.0673770878227987,0.0441618430960047,0.103212834836573,-0.14082755085315,0.0740916116726847,0.196637125924548,-0.00352645633571834,0,224401,226644
-2768195.82324933,0.0674756744868612,0.0444129241102718,0.103778954598485,-0.141654582455011,0.0673458579950904,0.198855766719549,-0.00322701563961198,0,226645,228888
-2767442.60120593,0.0672288191826737,0.0440044875186746,0.103664052017145,-0.140138568979988,0.0693973600019541,0.200607725160768,-0.00279532798670161,0,228889,231132
-2767669.25997356,0.0674609352399021,0.0432460414277932,0.105584875620033,-0.141909794785272,0.0722660384780281,0.204034601002787,-0.00353334731706828,0,231133,233376
-2768229.86258461,0.0677306990281749,0.0439054307954649,0.104277497264705,-0.143422252197399,0.064201990967467,0.203296271175718,-0.00306915598596232,0,233377,235620
-2767828.48040407,0.0671793980383911,0.0439405337133009,0.103191112716693,-0.141286716560561,0.0668607793101228,0.203189457035674,-0.00312301266622714,0,235621,237864
