"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-269318.536628312,0.061133577268836,0.0129714521078343,0.0986685494166438,0.0303595209281286,-0.0729217516867157,-0.0910149858358174,0.0233236799479449,0,1,175
-269337.8042867,0.06162354852994,0.0129084554711732,0.0952060192227282,0.0308943425528338,-0.0710889915752833,-0.0805607459816254,0.0228427451367028,0,176,350
-269370.111160244,0.061328248539398,0.0129316494911637,0.0954907455702426,0.0300368223530908,-0.0728630864574185,-0.0673655696643411,0.0219244561553406,0,351,525
-269327.781274696,0.0614272623586792,0.0128984852353309,0.0977786136138441,0.0309718267656253,-0.072499629068459,-0.0974460958563789,0.0239138771162604,0,526,700
-269361.445220021,0.0610743048173905,0.0129456814393395,0.0974891890813932,0.0304358066710285,-0.0737067444296054,-0.0666730076174275,0.0217936075419287,0,701,875
-269314.043833534,0.0613709071332087,0.0130398342316287,0.0993598395505366,0.0306262587920329,-0.0725292929373942,-0.0814482109115366,0.0232018266437903,0,876,1050
-269371.361320776,0.0616018260418112,0.0129013243212254,0.0968954351427621,0.030434582079473,-0.0720753872537243,-0.0772592058345197,0.0226373550686316,0,1051,1225
-269349.346261764,0.061364827827301,0.0129914031444565,0.097281005824172,0.0300084739087515,-0.0702400796844037,-0.0766426498506364,0.0224471530865551,0,1226,1400
-269419.498268447,0.0615042665508905,0.0129585168436128,0.0945901399813767,0.0278928448354102,-0.0645836474799834,-0.0800866678206614,0.0215063031353482,0,1401,1575
-269378.727287499,0.0614032579922774,0.0128415430344207,0.0960144496100658,0.0300035715470741,-0.0712053793884638,-0.0748106266309991,0.0222723341780933,0,1576,1750
-269363.195067355,0.061227436776721,0.0129972122480806,0.100443412560002,0.0309262156405285,-0.071448739649617,-0.0736835796830056,0.0221384322656284,0,1751,1925
-269399.011493239,0.0615785928850925,0.0129917386347245,0.0976493685027426,0.0301226563433413,-0.072204832475338,-0.0707073026242322,0.021913492047738,0,1926,2100
-269347.0284568,0.0616685824224437,0.0129130015551686,0.0960842559119406,0.0298935310759155,-0.0723166153564264,-0.0737262633609728,0.0234675699450675,0,2101,2275
-269301.318100867,0.0616285680760333,0.0129393912017213,0.0987499656909864,0.0306263076669168,-0.0717857661601694,-0.0744486044055217,0.0221224645304311,0,2276,2450
-269365.421956136,0.0613464728018967,0.0129193381257624,0.100349137321895,0.028713742297621,-0.071500026166904,-0.105053674460554,0.0230883580206053,0,2451,2625
-269321.083598442,0.0614147437579707,0.0129406993748781,0.0980817754708449,0.0302861136324852,-0.0717320474564937,-0.0718705384062006,0.0218474954485513,0,2626,2800
-269275.389930334,0.0615720488648595,0.0129365128538754,0.0988135086498056,0.0308248995523598,-0.0717393471805055,-0.0733469138156775,0.0211499470510031,0,2801,2975
-269375.410878315,0.0609533235787136,0.0128342804058123,0.0959371227490107,0.0288137278044285,-0.0683976944972669,-0.0666390385758015,0.0212686376011995,0,2976,3150
-269367.194252638,0.0612931707639557,0.0129685818313587,0.0974996190076319,0.02930797170428,-0.0725682943479817,-0.0713329865097596,0.0226620061156199,0,3151,3325
-269349.98435645,0.0606539512582941,0.0129605465046048,0.100096089018916,0.0311665780082547,-0.0742131877365977,-0.0721992086539514,0.0214673660641964,0,3326,3500
-269384.456223829,0.0614982961559886,0.0129346947019351,0.0981172314697634,0.0301798228940685,-0.0721658170249888,-0.0711809979636357,0.0206903781367447,0,3501,3675
-269369.528391681,0.061558050017361,0.0129352508032191,0.0991519911929327,0.0303129915043407,-0.0724628218143699,-0.075441844415802,0.0224696000809603,0,3676,3850
-269399.035712128,0.0612297371582526,0.0128510454695288,0.0985409086657263,0.0297340711128063,-0.0697297161019854,-0.083326416866803,0.0224917308441822,0,3851,4025
-269360.682280599,0.0615607397024729,0.0129885239655225,0.0977847085210807,0.030548988714817,-0.0729404745267172,-0.0760741391627388,0.0224791384744859,0,4026,4200
-269378.956463722,0.0615563404586114,0.0127849302862539,0.100834099399754,0.0303912849939632,-0.0729055163825858,-0.0678672584625882,0.0222646214020461,0,4201,4375
-269358.488429761,0.0615097932402282,0.0129146951648,0.0982745888630779,0.0306580253820726,-0.0720919817268796,-0.105508816656345,0.0238462900987803,0,4376,4550
-269384.067423125,0.0617029229480404,0.0129634237649111,0.0960211100393815,0.0303246301600038,-0.0711064156110459,-0.0723877261036717,0.0234682729210224,0,4551,4725
-269405.501660857,0.061869262220422,0.0127716032819192,0.0941379739441781,0.0302567110225342,-0.0721896938026047,-0.0750415455264834,0.023866809518563,0,4726,4900
-269392.733847566,0.0614350919210556,0.0129975908618551,0.101081481043912,0.0310531080822928,-0.0723149016779811,-0.0747603687433004,0.0213449096662052,0,4901,5075
-269402.297783156,0.0613310883319104,0.0128857332941878,0.0946026689089648,0.028620503189295,-0.0689554919585535,-0.0674419186759644,0.0234723672534814,0,5076,5250
-269306.42921476,0.0614709401308406,0.0129505770865092,0.0995183779340906,0.0309072643868556,-0.0719340060652712,-0.0749280956603015,0.022169554037461,0,5251,5425
-269352.000663061,0.0614637284498486,0.0128754573566366,0.0950409089583022,0.0300229329837882,-0.0727653420810403,-0.0819331730431575,0.0222943960977822,0,5426,5600
-269299.330052869,0.0614762626834771,0.0129489619013447,0.0964442604052685,0.0303759268811449,-0.0714657274713931,-0.0745555208746662,0.0211381455620942,0,5601,5775
-269335.948177129,0.0613751690840702,0.0129380283211818,0.0985948968757883,0.0298837302592151,-0.0716230228785978,-0.0732349239926488,0.0221218260532189,0,5776,5950
-269390.202129445,0.0617312052757309,0.0128384850610798,0.0991074141585997,0.028233335752989,-0.0726419611115307,-0.0692329675143615,0.0228310260368553,0,5951,6125
-269375.188451549,0.0601478192606363,0.0129237879764305,0.0988143874340155,0.0304574896903668,-0.073257669480593,-0.0752220173613747,0.0216677054771739,0,6126,6300
-269468.573006278,0.061460708505513,0.0125869426721016,0.0977794863882962,0.0296805877158234,-0.0723205827066892,-0.0658555305357498,0.0224871160904782,0,6301,6475
-269306.179551723,0.061542725205293,0.0129819505875514,0.097630556285515,0.0304177956907287,-0.0718986909212131,-0.0725281894261597,0.0222392652995784,0,6476,6650
-269409.320953021,0.0614057019246401,0.0129888080140163,0.0960288801045204,0.0315068265454898,-0.0693893486842942,-0.0765525168474115,0.0225171800510622,0,6651,6825
-269433.945875269,0.062042794953044,0.0130464246958734,0.0949467260295791,0.0282888262354575,-0.0707039207228149,-0.0695630790858088,0.0228463806133279,0,6826,7000
-269334.128736854,0.06150441736898,0.0130200908321348,0.097087267116543,0.0310020794174987,-0.0726192425552749,-0.0745390643231105,0.0210603117864084,0,7001,7175
-269338.674478374,0.061291292377242,0.0128378684284409,0.10188145195346,0.0303472227912103,-0.072198362844245,-0.0756476047430534,0.0206889325162831,0,7176,7350
-269384.418865792,0.0612675155025233,0.0129736064088305,0.0969228218801947,0.030311521280133,-0.0693241850972828,-0.0736422633776799,0.021691374061718,0,7351,7525
-269344.913450575,0.0615306162104541,0.0128581409798032,0.0982232322832138,0.03086108256099,-0.0730606393871499,-0.0739024749491663,0.0218085627541916,0,7526,7700
-269424.931532005,0.0614291947082356,0.0130370506924794,0.0973502569603781,0.0303734868956702,-0.0733322689551189,-0.0731234899094852,0.0223414336607352,0,7701,7875
-269347.735791938,0.060141620233265,0.0129137601355682,0.0994671107663089,0.0309781169698076,-0.0741829015491592,-0.0747388972121444,0.021651596225375,0,7876,8050
-269335.419366062,0.061557050698297,0.0128081276147625,0.0964430660596856,0.0304910015046568,-0.0708743793362228,-0.0762434715147929,0.0222170043701346,0,8051,8225
-269382.286493151,0.0614864749367878,0.0126172918105997,0.0944416817646211,0.0304957300533933,-0.0715538408672921,-0.0657955807711749,0.0222651242421159,0,8226,8400
-269369.822653265,0.0619704412081203,0.0127831114622125,0.0971846838615534,0.030781886592657,-0.0709742233548786,-0.0484125052705196,0.0199736804315919,0,8401,8575
-269342.797905405,0.0616608051998868,0.0129619959529438,0.0990620777085575,0.0300186970157191,-0.0724196504163205,-0.0745842833072171,0.0215521722178104,0,8576,8750
-269330.393190458,0.0614671326375513,0.0129927314278235,0.103664457352059,0.0305146697041185,-0.0726015108530804,-0.0752280684347281,0.0222883296121128,0,8751,8925
-269390.662932828,0.0614116462362335,0.0129954869764051,0.0947798102164162,0.0303852667008686,-0.070691396528901,-0.0694049981320709,0.0218941766794103,0,8926,9100
-269374.021442686,0.0616881022861939,0.0130630959634403,0.100658405754135,0.0291047186535823,-0.0718909583920374,-0.0706976297513108,0.0223494989598627,0,9101,9275
-269403.031101591,0.0618261338075528,0.0127281176895366,0.0974491788319521,0.0309222649164543,-0.0723789697672444,-0.070794867423366,0.0216989767029082,0,9276,9450
-269412.904535654,0.0614041437923471,0.0126216278084883,0.0986830808477718,0.0305575215562835,-0.0720149992856312,-0.070653795893305,0.0215163781837179,0,9451,9625
-269383.699234346,0.0622148888284481,0.0129590347298881,0.0935279846752238,0.0326925543350411,-0.0709719608556945,-0.0729446554886948,0.0224008169109088,0,9626,9800
-269343.426052304,0.0616354737171955,0.0129739113883721,0.10084111366907,0.0307590617941879,-0.0723729909368003,-0.072083467223405,0.0215084935898714,0,9801,9975
-269355.195327679,0.0614140228340367,0.0129454477295928,0.0998593212571773,0.0309330835186845,-0.0731976697836962,-0.0758033527184662,0.0222180107105297,0,9976,10150
-269367.283801728,0.0618706975418432,0.0130176094686348,0.097114397098873,0.0297928079525604,-0.0720826736015842,-0.0749922211551577,0.0227232019051364,0,10151,10325
-269362.788026863,0.060904601838512,0.0129159800892806,0.0979601015966643,0.0310094061981352,-0.0733579335656834,-0.073602214893374,0.0219106498877961,0,10326,10500
-269354.212888674,0.0617722013964036,0.0129386117590579,0.0991732653662985,0.0306905103995121,-0.0717047233922418,-0.07313307786757,0.0220198371185245,0,10501,10675
-269312.522554453,0.0613467163957629,0.0130050048256352,0.099441923324915,0.0299157603084329,-0.0715306038672481,-0.0733382877402553,0.0216788985613596,0,10676,10850
-269299.068599305,0.0616832979686737,0.0129834049065751,0.0962272350415502,0.0306047111096147,-0.071546871386396,-0.0748654685840281,0.0213078280723703,0,10851,11025
-269303.267325309,0.0615772073420023,0.0129205007466654,0.100733287009105,0.0307957467939969,-0.072917034497561,-0.0779732757771534,0.0226825982944128,0,11026,11200
-269338.187122238,0.0617843074686428,0.0129682238196916,0.0976367732625545,0.0315335953675053,-0.0720695243333037,-0.0772420485146111,0.0215952138045116,0,11201,11375
-269353.336278108,0.0616632369455703,0.012943407465604,0.0973683848737202,0.0313136270415278,-0.0720716523764348,-0.07718933816161,0.0217777563153001,0,11376,11550
-269394.948208904,0.0632358725563389,0.0128976585636153,0.0867789828404022,0.0320122621233748,-0.0702406344133899,-0.0828337834099098,0.0216238291637111,0,11551,11725
-269398.405897918,0.0606575487172773,0.0126452105862577,0.0982092861304183,0.0316240550088643,-0.0710872548973114,-0.070283711408471,0.0215750544374434,0,11726,11900
-269375.564117322,0.0612119453158074,0.0129217502788704,0.0978660238505382,0.0294548072924221,-0.0667238635648838,-0.0710952454048829,0.0222735656921367,0,11901,12075
-269376.552493183,0.0620021674194328,0.0128420940463789,0.0962155294352676,0.0317427839325102,-0.0718064065399262,-0.0860782933961476,0.0225138477745692,0,12076,12250
-269373.983103828,0.0616681172428425,0.012933600933689,0.0982880238058881,0.0306650192619608,-0.0702696764722737,-0.0665218159798262,0.0212394466678715,0,12251,12425
-269387.122241147,0.0615160024326195,0.0128925320133427,0.0977563435193809,0.0321311075178016,-0.0717642018284396,-0.0919896531462421,0.0225067194896485,0,12426,12600
-269423.080061793,0.0606591599776294,0.0129060613072211,0.0986864688158747,0.0298356733588642,-0.0694364640183897,-0.0737231086675946,0.022027318731885,0,12601,12775
-269336.098507637,0.0617958568259884,0.0129405941586783,0.0988356448422351,0.0310397631695267,-0.0726453482764884,-0.0719667682823572,0.0222930561391507,0,12776,12950
-269327.425160001,0.0617784539890241,0.013004156806867,0.0946544000677094,0.0308023298682188,-0.0719548048787433,-0.0694857574235302,0.0221433582618811,0,12951,13125
-269292.885170233,0.0609562255398883,0.0129881357702905,0.0987132575070403,0.0299089606477647,-0.070871678017873,-0.0737683645621728,0.0222284509646627,0,13126,13300
-269302.209180182,0.0613721934470048,0.012948946173982,0.0982635141690955,0.0305243822704526,-0.0721259643295172,-0.071127999180637,0.0214217622582198,0,13301,13475
-269315.456464617,0.0615098866344555,0.0129426374568557,0.0984778189247689,0.0302088981742189,-0.0720288916498804,-0.0744838353088173,0.0232660517060095,0,13476,13650
-269458.204701134,0.0605633227245874,0.0126052562404476,0.0989427135367958,0.029935281812456,-0.0708212333038235,-0.0776628200327833,0.0221248137709016,0,13651,13825
-269359.750871383,0.0613425351815671,0.0129496881991991,0.0969376852401325,0.0299897140419896,-0.0719823612118771,-0.0744048088763555,0.0225555349691231,0,13826,14000
-269444.85290002,0.0624919614658535,0.0130440693688523,0.0901588946607967,0.0306258471844422,-0.0710398578311951,-0.0812651656083858,0.0219206060701704,0,14001,14175
